threshold,baks,baus,geometric_mean
0.1,0.09180119547762738,0.5526820689103845,0.22524847312472895
0.1163265306122449,0.10215640665278791,0.5024382444639859,0.22655525952706507
0.1326530612244898,0.11195014166860819,0.45611159964825326,0.22596848939026312
0.1489795918367347,0.1195070533681054,0.4121032856343433,0.2219217189674662
0.1653061224489796,0.12622472574410465,0.3734511151970581,0.2171146346854092
0.1816326530612245,0.13490145827226926,0.3347190023183308,0.21249489764270083
0.1979591836734694,0.14273769888093074,0.3018226876648813,0.20756077641824103
0.2142857142857143,0.14917416345375792,0.2669677831960988,0.19956125808227973
0.2306122448979592,0.157011030360422,0.2346310656327444,0.19193661810493848
0.2469387755102041,0.1614884347810838,0.20393316811895434,0.18147409765439682
0.263265306122449,0.16652637591408195,0.17543368774482374,0.17092201798887172
0.2795918367346939,0.16932498853874656,0.14873291230314173,0.1586953013515645
0.29591836734693877,0.17576207940957633,0.12451035254616676,0.14793308781855974
0.3122448979591837,0.18024011012824076,0.10156687185226637,0.13530123490949153
0.3285714285714286,0.18527773811223763,0.08250059956831082,0.12363464110402099
0.3448979591836735,0.1883559927950678,0.0660724278519466,0.11155777760619781
0.36122448979591837,0.19087433706356424,0.052202414261731556,0.09982034469648741
0.37755102040816324,0.1945121890117268,0.04033096170757055,0.0885712348716426
0.3938775510204082,0.1956320098403942,0.030258214085858184,0.07693812602213133
0.4102040816326531,0.1967518306690616,0.022064113838036612,0.06588744030332547
0.42653061224489797,0.19787133834872772,0.015388919977616116,0.05518175596800426
0.44285714285714284,0.19899084602839384,0.01115197058118155,0.04710774947748062
0.4591836734693878,0.2003890563192216,0.00783435926133184,0.03962221421430208
0.4755102040816327,0.20066901152638844,0.00487648892797186,0.031281947076476725
0.49183673469387756,0.20066901152638844,0.003157726436965385,0.025172561307435292
0.5081632653061224,0.20066901152638844,0.0018786473738907985,0.019416135339590936
0.5244897959183674,0.20066901152638844,0.0012391078423535054,0.01576865707343761
0.5408163265306123,0.20066901152638844,0.0007194819729794548,0.012015728705694171
0.5571428571428572,0.20066901152638844,0.0002797985450475658,0.007493123344855381
0.573469387755102,0.20066901152638844,0.0001598848828843233,0.005664268832462804
0.589795918367347,0.20066901152638844,3.9971220721080824e-05,0.002832134416231402
0.6061224489795919,0.20066901152638844,0.0,0.0
0.6224489795918368,0.20066901152638844,0.0,0.0
0.6387755102040816,0.20066901152638844,0.0,0.0
0.6551020408163265,0.20066901152638844,0.0,0.0
0.6714285714285715,0.20066901152638844,0.0,0.0
0.6877551020408164,0.20066901152638844,0.0,0.0
0.7040816326530612,0.20066901152638844,0.0,0.0
0.7204081632653062,0.20066901152638844,0.0,0.0
0.7367346938775511,0.20066901152638844,0.0,0.0
0.753061224489796,0.20066901152638844,0.0,0.0
0.7693877551020408,0.20066901152638844,0.0,0.0
0.7857142857142857,0.20066901152638844,0.0,0.0
0.8020408163265307,0.20066901152638844,0.0,0.0
0.8183673469387756,0.20066901152638844,0.0,0.0
0.8346938775510204,0.20066901152638844,0.0,0.0
0.8510204081632654,0.20066901152638844,0.0,0.0
0.8673469387755103,0.20066901152638844,0.0,0.0
0.8836734693877552,0.20066901152638844,0.0,0.0
0.9,0.20066901152638844,0.0,0.0
