threshold,baks,baus,geometric_mean
0.1,0.03834071112380408,0.8344791749940044,0.1788701344195712
0.1163265306122449,0.04561829391413705,0.7885922136062036,0.18966874117441634
0.1326530612244898,0.05597413138730018,0.7405867775201854,0.20360182118196316
0.1489795918367347,0.06492894022862382,0.6897433847629707,0.2116230304157929
0.1653061224489796,0.07556348031294859,0.6391797905508034,0.21976953728786033
0.1816326530612245,0.08591900463711041,0.5917739227756016,0.22548753050906814
0.1979591836734694,0.09487381347843406,0.541530098329203,0.2266650073166188
0.2142857142857143,0.1057895613659309,0.4941242305540011,0.22863329943511265
0.2306122448979592,0.11502526486142531,0.4455192261571668,0.22637572084829538
0.2469387755102041,0.12678025207242008,0.4027500199856104,0.22596625645425006
0.263265306122449,0.13489550844124448,0.36253897194020307,0.22114447528627018
0.2795918367346939,0.14021340478140948,0.32504596690382925,0.21348489813111193
0.29591836734693877,0.1458118826267439,0.2915900551602846,0.2061972233037031
0.3122448979591837,0.15168906308324,0.2620113518266848,0.1993596159601111
0.3285714285714286,0.15672669106723686,0.23415141098409145,0.1915666355403814
0.3448979591836735,0.16092476657873445,0.2111279878487489,0.18432504486042528
0.36122448979591837,0.16512315523923332,0.189423614997202,0.17685650959226734
0.37755102040816324,0.1682023493690674,0.16927811975377727,0.16873937726376637
0.3938775510204082,0.1715605592590644,0.14953233671756336,0.1601681969511423
0.4102040816326531,0.17771738177372606,0.13334399232552563,0.15394007012908703
0.42653061224489797,0.18163581522705807,0.11719561915420897,0.14590038322812784
0.44285714285714284,0.18583326444055304,0.10148692941082421,0.1373304314071045
0.4591836734693878,0.18947142953771692,0.08613798065392918,0.12775244158916169
0.4755102040816327,0.19422878916554562,0.07066911823487089,0.11715791593467235
0.49183673469387756,0.1975873122045439,0.056839075865376926,0.10597490376702395
0.5081632653061224,0.2001059696220417,0.04280917739227756,0.09255469707585719
0.5244897959183674,0.20262462703953943,0.03109760972100088,0.07937973023095354
0.5408163265306123,0.20430435828254057,0.02182428651371013,0.06677422295435458
0.5571428571428572,0.2059837763765404,0.01315053161723559,0.052046096528724224
0.573469387755102,0.20626373158370723,0.007914301702774003,0.04040338354758737
0.589795918367347,0.20654368679087406,0.004276920617155648,0.029721557031542407
0.6061224489795919,0.20654368679087406,0.00195858981533296,0.02011303958555063
0.6224489795918368,0.20710328405620648,0.0005196258693740507,0.01037382398288728
0.6387755102040816,0.20710328405620648,0.00019985610360540411,0.0064335725219629445
0.6551020408163265,0.20710328405620648,0.00011991366216324247,0.004983423846836027
0.6714285714285715,0.20710328405620648,0.0,0.0
0.6877551020408164,0.20710328405620648,0.0,0.0
0.7040816326530612,0.20710328405620648,0.0,0.0
0.7204081632653062,0.20710328405620648,0.0,0.0
0.7367346938775511,0.20710328405620648,0.0,0.0
0.753061224489796,0.20710328405620648,0.0,0.0
0.7693877551020408,0.20710328405620648,0.0,0.0
0.7857142857142857,0.20710328405620648,0.0,0.0
0.8020408163265307,0.20710328405620648,0.0,0.0
0.8183673469387756,0.20710328405620648,0.0,0.0
0.8346938775510204,0.20710328405620648,0.0,0.0
0.8510204081632654,0.20710328405620648,0.0,0.0
0.8673469387755103,0.20710328405620648,0.0,0.0
0.8836734693877552,0.20710328405620648,0.0,0.0
0.9,0.20710328405620648,0.0,0.0
