threshold,baks,baus,geometric_mean
0.1,0.12118866350511436,0.4149812135262611,0.22425659108926557
0.1163265306122449,0.13602253169694192,0.3376369014309697,0.21430405065455793
0.1326530612244898,0.14721666904659908,0.27452234391238306,0.20103299492781265
0.1489795918367347,0.16064888230858454,0.22016148373171315,0.18806567014981584
0.1653061224489796,0.17100440663274635,0.17435446478535455,0.17267131143994252
0.1816326530612245,0.17800203421591249,0.13830042369493964,0.15690046765584173
0.1979591836734694,0.185277111814235,0.10840195059557119,0.14171944228431335
0.2142857142857143,0.19003509774006627,0.08469901670797027,0.12686916851066155
0.2306122448979592,0.19507272572406315,0.06535294587896714,0.11290959785025939
0.2469387755102041,0.19843187506106402,0.05144296106803102,0.10103426757008095
0.263265306122449,0.2003906220642281,0.03937165241026461,0.08882403907833449
0.2795918367346939,0.20179039810006238,0.03073786873451115,0.0787566299982704
0.29591836734693877,0.20318986098689534,0.02378287632904309,0.06951574882835392
0.3122448979591837,0.20374945825222773,0.01742745223439124,0.05958887439341165
0.3285714285714286,0.20486865278289257,0.013310416500119914,0.0522196045212787
0.3448979591836735,0.20598753416455604,0.009912862738828044,0.04518767699365499
0.36122448979591837,0.20598753416455604,0.00683507874330482,0.037522540107966205
0.37755102040816324,0.2062674893717229,0.0045167479414821325,0.030523077466310913
0.3938775510204082,0.20654713142988845,0.00339755376129187,0.02649065841525393
0.4102040816326531,0.20654713142988845,0.0021984171396594453,0.021309076795651163
0.42653061224489797,0.2068270866370553,0.001598848828843233,0.018184753098206028
0.44285714285714284,0.20710704184422216,0.0009593092973059397,0.014095379057644835
0.4591836734693878,0.2073866839023877,0.0005995683108162124,0.011150896096418905
0.4755102040816327,0.2073866839023877,0.0001598848828843233,0.005758297983562629
0.49183673469387756,0.2073866839023877,0.0,0.0
0.5081632653061224,0.2073866839023877,0.0,0.0
0.5244897959183674,0.2073866839023877,0.0,0.0
0.5408163265306123,0.2073866839023877,0.0,0.0
0.5571428571428572,0.2073866839023877,0.0,0.0
0.573469387755102,0.2073866839023877,0.0,0.0
0.589795918367347,0.2073866839023877,0.0,0.0
0.6061224489795919,0.2073866839023877,0.0,0.0
0.6224489795918368,0.2073866839023877,0.0,0.0
0.6387755102040816,0.2073866839023877,0.0,0.0
0.6551020408163265,0.2073866839023877,0.0,0.0
0.6714285714285715,0.2073866839023877,0.0,0.0
0.6877551020408164,0.2073866839023877,0.0,0.0
0.7040816326530612,0.2073866839023877,0.0,0.0
0.7204081632653062,0.2073866839023877,0.0,0.0
0.7367346938775511,0.2073866839023877,0.0,0.0
0.753061224489796,0.2073866839023877,0.0,0.0
0.7693877551020408,0.2073866839023877,0.0,0.0
0.7857142857142857,0.2073866839023877,0.0,0.0
0.8020408163265307,0.2073866839023877,0.0,0.0
0.8183673469387756,0.2073866839023877,0.0,0.0
0.8346938775510204,0.2073866839023877,0.0,0.0
0.8510204081632654,0.2073866839023877,0.0,0.0
0.8673469387755103,0.2073866839023877,0.0,0.0
0.8836734693877552,0.2073866839023877,0.0,0.0
0.9,0.2073866839023877,0.0,0.0
